id,title,ingredients,directions,link,source,NER,site,cuisine_id
636506,Taco Salad(Easier For Kids To Eat Than Traditional Tacos),"[""1 lb. TVP beef granules"", ""1 medium onion, chopped"", ""1 1/4 oz. pkg. taco seasoning mix"", ""1/2 c. hot water"", ""1/2 head lettuce, torn into pieces"", ""6 oz. pkg. corn chips or taco shells, broken up"", ""3/4 c. shredded Cheddar, American cheese or soy cheese"", ""2 medium tomatoes, cut into wedges"", ""taco sauce""]","[""In a large skillet, rehydrate TVP granules and onion; drain. Stir in dry taco seasoning mix and water."", ""Simmer 10 minutes over low heat."", ""In a large bowl, combine lettuce, cheese, tomatoes and corn chips."", ""Add TVP mixture just before serving."", ""Top with sour cream and/or taco sauce."", ""Yields 4 to 6 servings.""]",www.cookbooks.com/Recipe-Details.aspx?id=636506,Gathered,"[""head lettuce"", ""corn chips"", ""tomatoes"", ""hot water"", ""onion"", ""taco sauce"", ""beef granules"", ""taco seasoning mix"", ""cheddar""]",www.cookbooks.com,1
640404,Chicken Fettucini,"[""1 c. butter"", ""4 chicken bouillon cubes"", ""8 shallots, chopped"", ""1 c. whipping cream"", ""1/4 lb. mushrooms, sliced"", ""pepper"", ""1 c. Parmesan cheese"", ""1 lb. fettucini, cooked and drained"", ""1 chicken, cooked, deboned and sliced or chopped""]","[""In double boiler, melt butter with bouillon cubes."", ""Mix in shallots, cream, mushrooms, pepper and Parmesan cheese."", ""Simmer until mushrooms are soft and cheese is melted."", ""Add cooked chicken; heat until warm."", ""Pour sauce over noodles, tossing gently. Garnish with additional Parmesan cheese and parsley.""]",www.cookbooks.com/Recipe-Details.aspx?id=640404,Gathered,"[""pepper"", ""butter"", ""parmesan cheese"", ""mushrooms"", ""shallots"", ""fettucini"", ""chicken"", ""chicken bouillon cubes"", ""whipping cream""]",www.cookbooks.com,3
640866,Beef And Green Beans,"[""1 lb. beef"", ""1 lb. green beans (French-cut)"", ""3 cloves garlic, pressed"", ""1 tsp. salt"", ""1 Tbsp. soy sauce"", ""1 onion, quartered"", ""1 Tbsp. pepper (black)"", ""hot cooked rice"", ""1 Tbsp. oil"", ""1/2 c. water"", ""1 tomato, quartered""]","[""Heat oil in wok or frying pan."", ""Stir-fry garlic and onion 1 minute."", ""Add beef; stir-fry 5 minutes."", ""Remove meat."", ""Add beans and water."", ""Cover and simmer 5 minutes."", ""Return beef and add remaining ingredients."", ""Serve with hot rice and soy sauce.""]",www.cookbooks.com/Recipe-Details.aspx?id=640866,Gathered,"[""oil"", ""tomato"", ""pepper"", ""soy sauce"", ""garlic"", ""onion"", ""water"", ""green beans"", ""rice"", ""beef"", ""salt""]",www.cookbooks.com,2
642595,Chicken-Cheese Ball,"[""1 small can chicken (all white meat)"", ""8 oz. cream cheese, softened"", ""1 Tbsp. minced onion"", ""2 Tbsp. soy sauce or lemon soy sauce"", ""1 Tbsp. mayonnaise"", ""chopped pecans"", ""maraschino cherry for garnish (if desired)""]","[""Combine all ingredients, except nuts and cherry."", ""Form into ball."", ""Roll in enough nuts to cover."", ""(If too soft, chill a little first, then roll in nuts.)"", ""Can garnish with cherry on top.""]",www.cookbooks.com/Recipe-Details.aspx?id=642595,Gathered,"[""soy sauce"", ""onion"", ""pecans"", ""cream cheese"", ""mayonnaise"", ""chicken"", ""maraschino cherry""]",www.cookbooks.com,2
645477,Party Pizza Appetizers(Makes 90),"[""1 lb. hot sausage, cooked, drained and crumbled"", ""1 c. chopped onion"", ""1/2 c. sharp cheese, grated"", ""1/2 c. grated Parmesan cheese (from wedge)"", ""1 1/2 tsp. oregano"", ""1 tsp. garlic salt"", ""1 (8 oz.) can tomato sauce"", ""1 (6 oz.) can tomato paste"", ""3 cans flaky biscuits""]","[""Combine all ingredients, except biscuits."", ""Separate each biscuit into 3 pizza rounds."", ""Spread with mixture."", ""Put pizza on cookie sheet and store in plastic bags."", ""Bake frozen pizzas at 425\u00b0 for 10 minutes."", ""Great for a cocktail party.""]",www.cookbooks.com/Recipe-Details.aspx?id=645477,Gathered,"[""oregano"", ""tomato paste"", ""garlic salt"", ""parmesan cheese"", ""onion"", ""sharp cheese"", ""hot sausage"", ""flaky biscuits"", ""tomato sauce""]",www.cookbooks.com,3
646605,Barbecued Trout,"[""6 pan dressed trout"", ""2/3 c. soy sauce"", ""1/2 c. ketchup"", ""2 Tbsp. lemon juice"", ""2 Tbsp. vegetable oil"", ""1 tsp. crushed dried rosemary"", ""lemon wedges (optional)""]","[""Place trout in a single layer in a plastic bag or glass baking dish. Combine the soy sauce, ketchup, lemon juice, oil and rosemary."", ""Pour into bag or dish."", ""Cover (or close bag) and let stand for 1 hour, turning once."", ""Remove fish, reserving marinade. Place fish in a single layer in a well-greased hinged wire grill basket. Grill, covered, over medium coals for 8 to 10 minutes or until fish is browned on the bottom. Turn and baste with marinade. Grill 5 to 7 minutes longer or until fish flakes easily with a fork."", ""Serve with lemon, if desired."", ""Yields 6 servings.""]",www.cookbooks.com/Recipe-Details.aspx?id=646605,Gathered,"[""lemon wedges"", ""lemon juice"", ""soy sauce"", ""rosemary"", ""ketchup"", ""trout"", ""vegetable oil""]",www.cookbooks.com,2
648562,Taco Salad,"[""1 lb. ground beef"", ""1 c. French dressing"", ""1 c. sharp Cheddar cheese, grated"", ""1 can Ranch Style beans"", ""lettuce"", ""tomato"", ""Doritos"", ""sour cream"", ""guacamole salad""]","[""Brown meat and add French dressing."", ""Simmer for 5 minutes. Drain meat and toss with cheese."", ""Heat beans."", ""Make salad by layering on lettuce all ingredients desired."", ""Serve with Doritos.""]",www.cookbooks.com/Recipe-Details.aspx?id=648562,Gathered,"[""french dressing"", ""tomato"", ""sour cream"", ""cheddar cheese"", ""guacamole salad"", ""beans"", ""ground beef"", ""doritos""]",www.cookbooks.com,1
652592,Chicken Tetrazzini,"[""chicken breasts or use small cans chicken"", ""1 (7 or 8 oz.) box spaghetti"", ""2 c. sour cream"", ""1 stick butter, melted"", ""1 can cream of mushroom soup"", ""1 can cream of chicken soup"", ""2 small cans mushrooms, drained"", ""Cheddar cheese"", ""Parmesan cheese""]","[""Boil chicken."", ""Cook spaghetti."", ""Combine soups with melted butter and sour cream."", ""Stir in chicken and mushrooms, then add spaghetti."", ""Combine all together."", ""Add salt and pepper and spread into a 13 x 9-inch casserole dish."", ""Sprinkle grated Cheddar cheese on top, then sprinkle Parmesan cheese."", ""Bake at 350\u00b0 for 25 to 30 minutes.""]",www.cookbooks.com/Recipe-Details.aspx?id=652592,Gathered,"[""cream of chicken soup"", ""sour cream"", ""chicken breasts"", ""cream of mushroom soup"", ""cheddar cheese"", ""parmesan cheese"", ""mushrooms"", ""butter""]",www.cookbooks.com,3
657187,Pepper Steak And Rice,"[""1 pkg. round steak"", ""green onion"", ""1 jar sliced mushrooms"", ""1 hot pepper"", ""3 Tbsp. soy sauce"", ""1 beef bouillon cube"", ""1 small box rice""]","[""Cube steak and brown; drain."", ""In large pot, boil about 4 cups water, bouillon, onion, pepper and mushrooms for 20 minutes."", ""Add meat."", ""Boil rice; add to mixture."", ""Add soy sauce."", ""Cook for about 10 minutes.""]",www.cookbooks.com/Recipe-Details.aspx?id=657187,Gathered,"[""soy sauce"", ""green onion"", ""mushrooms"", ""rice"", ""hot pepper""]",www.cookbooks.com,2
659134,Creamy Potato Bake(This Is A Hit At Parties!),"[""2 c. half and half"", ""1/4 c. butter or margarine"", ""1/2 tsp. salt"", ""2 (12 oz.) pkg. frozen shredded hash brown potatoes, thawed"", ""1/2 c. freshly grated Parmesan cheese""]","[""Heat oven to 350\u00b0."", ""Lightly grease 13 x 9-inch (3-quart) baking dish."", ""In small saucepan, heat half and half, margarine and salt until hot."", ""Do not boil."", ""Arrange potatoes evenly in greased pan, pour hot mixture over potatoes."", ""Sprinkle with cheese."", ""Bake at 350\u00b0 for 45 to 50 minutes or until light golden brown."", ""Yields 10 (1/2-cup) servings.""]",www.cookbooks.com/Recipe-Details.aspx?id=659134,Gathered,"[""brown potatoes"", ""freshly grated parmesan cheese"", ""butter"", ""salt""]",www.cookbooks.com,3
659455,Taco Dip,"[""8 oz. sour cream"", ""8 oz. cream cheese"", ""10 oz. salsa (mild or medium)"", ""1 large tomato, finely chopped"", ""12 oz. shredded Cheddar cheese"", ""1 small head lettuce, finely shredded"", ""1 bag nachos""]","[""Mix sour cream and cream cheese together and spread over bottom of bowl or pan."", ""Top with tomatoes."", ""Pour on salsa."", ""Then add cheese and finally lettuce."", ""You're ready to dip.""]",www.cookbooks.com/Recipe-Details.aspx?id=659455,Gathered,"[""head lettuce"", ""sour cream"", ""tomato"", ""cheddar cheese"", ""cream cheese"", ""salsa"", ""nachos""]",www.cookbooks.com,1
660724,Crock-Pot Pepper Steak,"[""1 to 1 1/2 lb. round steak"", ""2 Tbsp. oil"", ""1 clove minced garlic"", ""1/2 tsp. salt"", ""1/4 tsp. pepper"", ""1/4 c. soy sauce"", ""1 tsp. sugar"", ""1 c. bean sprouts, drained"", ""1 c. tomatoes"", ""2 green peppers, cut in strips"", ""1 Tbsp. cornstarch"", ""2 Tbsp. cold water"", ""4 green onions, sliced or 1 onion""]","[""Slice steak into narrow strips."", ""In skillet, brown steak in oil."", ""Combine with garlic, salt, pepper, soy sauce and sugar in crock-pot."", ""Cook on low 6 to 8 hours."", ""Turn control to high."", ""Add bean sprouts, tomatoes and green peppers."", ""Dissolve cornstarch in water and stir into pot."", ""Cover and cook on high 15 to 20 minutes. Serves 4.""]",www.cookbooks.com/Recipe-Details.aspx?id=660724,Gathered,"[""oil"", ""sugar"", ""tomatoes"", ""pepper"", ""soy sauce"", ""green peppers"", ""green onions"", ""cold water"", ""cornstarch"", ""bean sprouts"", ""garlic"", ""salt""]",www.cookbooks.com,2
665416,Pepper Steak,"[""1 lb. round steak"", ""2 Tbsp. oil"", ""1/4 c. chopped onion"", ""minced garlic"", ""1/2 tsp. salt"", ""1/4 tsp. pepper"", ""1 beef bouillon cube"", ""1 can chopped tomatoes"", ""1 green pepper, diced big"", ""1 Tbsp. cornstarch"", ""1/4 c. cold water"", ""2 Tbsp. soy sauce"", ""4 c. cooked rice"", ""1 c. hot water""]","[""Cut beef into narrow strips; brown slowly in oil 15 to 20 minutes."", ""Add onion, garlic, salt and pepper."", ""Stir, cooking 1 to 2 minutes longer."", ""Dissolve bouillon cube in the hot water."", ""Add to meat; cover skillet and simmer 20 to 30 minutes."", ""Add tomatoes and green pepper; cook 10 minutes longer."", ""Uncover skillet and combine cornstarch, water and soy sauce."", ""Mix and bring to a boil. Lower heat and simmer 5 minutes or until thick and clear, stirring constantly."", ""Serve over hot rice."", ""Add extra soy sauce, if desired.""]",www.cookbooks.com/Recipe-Details.aspx?id=665416,Gathered,"[""oil"", ""tomatoes"", ""pepper"", ""soy sauce"", ""onion"", ""water"", ""cold water"", ""cornstarch"", ""rice"", ""garlic"", ""green pepper"", ""salt""]",www.cookbooks.com,2
668368,Sesame Chicken Wings,"[""3 1/2 Tbsp. light soy sauce"", ""1/2 garlic clove, minced"", ""1/2 tsp. minced fresh ginger"", ""1 Tbsp. honey"", ""freshly ground black pepper to taste"", ""2 lb. chicken wings, wing tips cut off"", ""1 Tbsp. Oriental sesame oil"", ""2 Tbsp. sesame seed, toasted lightly""]","[""In a bowl, whisk together the soy sauce, the garlic, the ginger, the honey and the pepper."", ""Add the wings; toss them to coat and let them marinate, covered and chilled, for 2 hours. Line a baking pan with foil and arrange the wings, drained (reserving the marinade) in one layer on the foil."", ""Brush the wings with the"", ""oil; sprinkle them with the sesame seed and bake them in the middle of a preheated 400\u00b0 oven, basting them occasionally with the reserved marinade, for 30 to 35 minutes or until they are browned."", ""Serves 4 as an hors d'oeuvre.""]",www.cookbooks.com/Recipe-Details.aspx?id=668368,Gathered,"[""sesame seed"", ""soy sauce"", ""fresh ginger"", ""freshly ground black pepper"", ""sesame oil"", ""chicken"", ""garlic"", ""honey""]",www.cookbooks.com,2
668606,Souper Tuna Crunch,"[""1 can Chinese noodles"", ""1 can Campbell's cream of mushroom soup"", ""3/4 c. water"", ""1 (6 1/2 oz.) can Chicken of the Sea tuna, drained and broken in chunks"", ""1 c. cashews or peanuts"", ""1 c. chopped celery"", ""1/2 c. finely chopped onion"", ""1/2 c. cooked peas"", ""soy sauce""]","[""Reserve 1/2 cup Chinese noodles."", ""In 1 1/2-quart casserole, combine remaining noodles, soup, water, tuna, cashews, celery, onion and peas."", ""Bake at 350\u00b0 for 30 minutes or until hot."", ""Stir; sprinkle reserved noodles around edge."", ""Bake 5 minutes more. Serve with soy sauce."", ""Makes about 4 1/2 cups.""]",www.cookbooks.com/Recipe-Details.aspx?id=668606,Gathered,"[""peas"", ""soy sauce"", ""onion"", ""water"", ""celery"", ""campbell's cream"", ""chinese noodles"", ""cashews"", ""chicken""]",www.cookbooks.com,2
669859,Zucchini-Artichoke Continental,"[""1 (9 oz.) pkg. frozen artichoke hearts"", ""2 Tbsp. water"", ""3 medium zucchini (1 lb.), sliced 1/4-inch thick (4 c.)"", ""2 c. fresh mushrooms, halved"", ""2 Tbsp. finely chopped green onion"", ""2 cloves garlic, minced"", ""1 Tbsp. margarine or butter"", ""2 medium tomatoes, cut into wedges and seeded"", ""1/4 c. grated Parmesan cheese""]","[""In 2-quart microwave-safe casserole, microcook artichokes and water, covered, on 100% power (High) for 3 to 4 minutes or until thawed."", ""Stir."", ""Add next 3 ingredients."", ""Cover."", ""Cook on High for 9 to 11 minutes (low-wattage oven for 12 to 14 minutes) or just until tender; stir once."", ""Drain well."", ""Stir in garlic, 1/2 teaspoon salt and 1/4 teaspoon pepper."", ""Dot with margarine or butter."", ""Cover; cook on High for 1 minute."", ""Stir in tomatoes; sprinkle with cheese."", ""Let stand 2 minutes."", ""Makes 6 servings.""]",www.cookbooks.com/Recipe-Details.aspx?id=669859,Gathered,"[""tomatoes"", ""frozen artichoke"", ""parmesan cheese"", ""green onion"", ""fresh mushrooms"", ""water"", ""margarine"", ""garlic"", ""zucchini""]",www.cookbooks.com,3
671159,Corn Relish,"[""1/3 c. sugar"", ""1 Tbsp. cornstarch"", ""2 Tbsp. onion, finely chopped"", ""1 tsp. ground turmeric"", ""1/2 tsp. celery seed"", ""1/4 c. vinegar"", ""1/4 c. water"", ""12 oz. can whole kernel corn, drained"", ""2 Tbsp. green pepper, finely chopped"", ""1 Tbsp. pimiento, chopped""]","[""In saucepan, combine sugar, cornstarch, onion, turmeric, celery seed, vinegar, water and corn."", ""Cook and stir until mixture thickens and bubbles."", ""Stir in green pepper and pimiento. Chill."", ""Keeps well in refrigerator."", ""Makes 1 3/4 cups.""]",www.cookbooks.com/Recipe-Details.aspx?id=671159,Gathered,"[""pimiento"", ""vinegar"", ""sugar"", ""ground turmeric"", ""onion"", ""water"", ""celery"", ""cornstarch"", ""whole kernel corn"", ""green pepper""]",www.cookbooks.com,4
675342,Green Bean Bake,"[""3 c. cooked green beans (cut or French-style)"", ""1 can cream of mushroom soup"", ""1 tsp. soy sauce"", ""1 (3 1/2 oz.) can French fried onions"", ""1/2 c. milk"", ""dash of pepper""]","[""In 1 1/2-quart casserole dish, blend soup, milk, soy sauce and pepper."", ""Stir in beans and 1/2 of onions."", ""Bake at 350\u00b0 for 25 minutes."", ""Stir."", ""Top with remaining onions and continue baking for 5 minutes."", ""Makes 4 to 6 servings.""]",www.cookbooks.com/Recipe-Details.aspx?id=675342,Gathered,"[""pepper"", ""soy sauce"", ""cream of mushroom soup"", ""green beans"", ""onions"", ""milk""]",www.cookbooks.com,2
677555,Easy Chicken Dinner,"[""2 (6 oz.) cans chicken, drained"", ""2 cans cream of chicken soup"", ""2 Tbsp. soy sauce""]","[""Combine ingredients in saucepan and heat thoroughly on low heat."", ""Stir until heated."", ""Serve over rice."", ""Serves 4.""]",www.cookbooks.com/Recipe-Details.aspx?id=677555,Gathered,"[""cream of chicken soup"", ""chicken"", ""soy sauce""]",www.cookbooks.com,2
677882,Dieters Fish,"[""zucchini"", ""mushrooms"", ""carrots"", ""broccoli"", ""celery"", ""cherry tomatoes"", ""garlic salt"", ""soy sauce"", ""tarragon"", ""bread crumbs"", ""butter"", ""fish"", ""cheese""]","[""Place fish in pan."", ""Surround with vegetables."", ""Pat fish with butter."", ""Sprinkle on garlic salt, soy sauce, tarragon, bread crumbs and grated cheese."", ""Seal whole dish with foil."", ""Bake 30 minutes at 450\u00b0.""]",www.cookbooks.com/Recipe-Details.aspx?id=677882,Gathered,"[""soy sauce"", ""mushrooms"", ""celery"", ""cheese"", ""broccoli"", ""carrots"", ""fish"", ""tarragon"", ""cherry tomatoes"", ""butter"", ""garlic"", ""bread crumbs"", ""zucchini""]",www.cookbooks.com,2
683977,Taco Soup,"[""2 (16 oz.) cans kidney beans"", ""2 (16 oz.) cans corn, drained"", ""2 (16 oz.) cans tomatoes (undrained)"", ""2 pkg. taco seasoning"", ""1 (16 oz.) can tomato sauce"", ""1 1/2 lb. hamburger, cooked with 1 small chopped onion""]","[""Combine all ingredients into a large pot."", ""Simmer until done. Garnish with tortilla chips, sour cream, shredded cheese and/or chopped olives.""]",www.cookbooks.com/Recipe-Details.aspx?id=683977,Gathered,"[""kidney beans"", ""corn"", ""tomatoes"", ""taco seasoning"", ""hamburger"", ""tomato sauce""]",www.cookbooks.com,1
684226,Guacamole Soup,"[""2 c. buttermilk"", ""2 c. chicken stock"", ""1 large ripe avocado, peeled and sliced"", ""2 Tbsp. lemon juice (fresh)"", ""2 Tbsp. salsa (mild)"", ""2 Tbsp. cilantro, chopped (fresh)"", ""salt and pepper to taste"", ""1 ripe avocado, peeled and diced"", ""chopped tomato for garnish"", ""additional chopped cilantro for garnish""]","[""Place buttermilk, chicken stock, sliced avocado, lemon juice, salsa and cilantro in a blender."", ""Puree until smooth."", ""Season with salt and pepper."", ""Cover and refrigerate 1 to 4 hours."", ""Stir diced avocado into soup."", ""Ladle into chilled bowls."", ""Garnish soup with chopped tomato and cilantro.""]",www.cookbooks.com/Recipe-Details.aspx?id=684226,Gathered,"[""buttermilk"", ""tomato"", ""salt"", ""lemon juice"", ""cilantro"", ""salsa"", ""chicken stock"", ""avocado""]",www.cookbooks.com,1
